,n,rho,mu,distribution,mean_waiting_time,ci_lower,ci_upper,variance,number_of_customers
187,1,0.7,1,M_D_N,1.1559853610551607,1.118769786100366,1.1932009360099554,2.1623663264645794,6000
188,1,0.7,1,M_D_N,1.1507884363632894,1.1167645472790793,1.1848123254474996,2.1087230477456083,7000
189,1,0.7,1,M_D_N,1.1217281460606219,1.09065877859373,1.1527975135275137,2.009681286655427,8000
190,1,0.7,1,M_D_N,1.1396154311188902,1.1103057244926546,1.1689251377451257,2.0121133266863787,9000
191,1,0.7,1,M_D_N,1.136419833511235,1.1089865555575382,1.1638531114649318,1.958637557204666,10000
192,1,0.7,1,M_D_N,1.1413006362909186,1.114913904251149,1.1676873683306883,1.9932975333179659,11000
193,1,0.7,1,M_D_N,1.1413611623805966,1.1157539501377227,1.1669683746234705,2.047962714345181,12000
194,1,0.7,1,M_D_N,1.135956355227974,1.1115547163884378,1.16035799406751,2.014671674330695,13000
195,1,0.7,1,M_D_N,1.1731442134266483,1.1490171501829674,1.1972712766703293,2.121122138757983,14000
196,1,0.7,1,M_D_N,1.1739961515459885,1.1508128708661718,1.1971794322258051,2.0983347300711297,15000
197,1,0.7,1,M_D_N,1.1677864748081463,1.145552249715752,1.1900206999005407,2.0587427523917556,16000
198,1,0.7,1,M_D_N,1.160415350150196,1.1390100690545963,1.1818206312457955,2.027368818442245,17000
199,1,0.7,1,M_D_N,1.1483795562033348,1.1277688324683501,1.1689902799383194,1.990235167624465,18000
200,1,0.7,1,M_D_N,1.1350889498032795,1.1152710987190535,1.1549068008875054,1.9422950512095318,19000
201,1,0.7,1,M_D_N,1.136419833511235,1.1089865555575382,1.1638531114649318,1.958637557204666,10000
202,1,0.7,1,M_D_N,1.1413611623805966,1.1157539501377227,1.1669683746234705,2.047962714345181,12000
203,1,0.7,1,M_D_N,1.1731442134266483,1.1490171501829674,1.1972712766703293,2.121122138757983,14000
204,1,0.7,1,M_D_N,1.1677864748081463,1.145552249715752,1.1900206999005407,2.0587427523917556,16000
205,1,0.7,1,M_D_N,1.1483795562033348,1.1277688324683501,1.1689902799383194,1.990235167624465,18000
206,1,0.7,1,M_D_N,1.1407198431876724,1.1214405760600403,1.1599991103153044,1.934916756477916,20000
207,1,0.7,1,M_D_N,1.1463109689583306,1.1277306674138776,1.1648912705027836,1.9768978292513766,22000
208,1,0.7,1,M_D_N,1.1502075708849349,1.1323163026059977,1.168098839163872,1.999647793240737,24000
209,1,0.7,1,M_D_N,1.1661667959914412,1.1486492476155294,1.183684344367353,2.076745984903401,26000
210,1,0.7,1,M_D_N,1.15305849053609,1.136355151650505,1.1697618294216752,2.033437765786188,28000
211,1,0.7,1,M_D_N,1.1509842341776129,1.1349380967568123,1.1670303715984134,2.010624830492205,30000
212,1,0.7,1,M_D_N,1.1503793526887196,1.1349172315296032,1.165841473847836,1.9914026709043007,32000
213,1,0.7,1,M_D_N,1.153901145488639,1.138864932564929,1.168937358412349,2.000915491893155,34000
214,1,0.7,1,M_D_N,1.150213831352081,1.13568085060446,1.1647468120997022,1.9791855469686828,36000
215,1,0.7,1,M_D_N,1.1471832988262676,1.13308226643137,1.1612843312211651,1.9668061970988682,38000
216,1,0.7,1,M_D_N,1.532662792637104,1.2347084368627803,1.8306171484114275,2.2548682231063375,100
217,1,0.7,1,M_D_N,1.364996363839652,1.246569093502361,1.4834236341769431,2.181733427253836,600
218,1,0.7,1,M_D_N,1.2767856648293479,1.1886201694582397,1.364951160200456,2.018590124421088,1000
219,1,0.7,1,M_D_N,1.2573718648142835,1.194465375370409,1.320278354258158,2.057778576257409,2000
220,1,0.7,1,M_D_N,1.1664153558707764,1.117387091254122,1.2154436204874308,1.8757177744869844,3000
221,1,0.7,1,M_D_N,1.2051869689807855,1.1605191983334437,1.2498547396281272,2.0762967914300177,4000
222,1,0.7,1,M_D_N,1.256754269941942,1.2153208619954647,1.2981876778884194,2.233391226497861,5000
223,1,0.7,1,M_D_N,1.2343822335009897,1.1970553534404684,1.271709113561511,2.1753201680661327,6000
224,1,0.7,1,M_D_N,1.3008782019999858,1.2627370428596643,1.3390193611403074,2.6499605695583432,7000
225,1,0.7,1,M_D_N,1.3218915106796418,1.2859399976868928,1.3578430236723908,2.690894737601653,8000
226,1,0.7,1,M_D_N,1.3066810003725984,1.273519701451104,1.3398422992940928,2.575683889602938,9000
227,1,0.7,1,M_D_N,1.2777297597458672,1.2469686389470132,1.3084908805447213,2.462651632365265,10000
228,1,0.7,1,M_D_N,1.248912827585266,1.2201464250788134,1.2776792300917184,2.369037970608208,11000
229,1,0.7,1,M_D_N,1.2355973289761544,1.2083781496538646,1.2628165082984442,2.3139155085874408,12000
230,1,0.7,1,M_D_N,1.2296428628870248,1.2037788467700226,1.2555068790040271,2.2633838614074797,13000
231,1,0.7,1,M_D_N,1.2178726486881435,1.1930917737710138,1.2426535236052731,2.2376389998483073,14000
232,1,0.7,1,M_D_N,1.2081348540310002,1.1844915720054168,1.2317781360565836,2.1824309285509136,15000
233,1,0.7,1,M_D_N,1.2142806326794366,1.191366159137889,1.2371951062209843,2.186642852478963,16000
234,1,0.7,1,M_D_N,1.2188790445601791,1.1966647430395931,1.2410933460807652,2.1835151852769967,17000
235,1,0.7,1,M_D_N,1.2299910348589582,1.2080721206313356,1.2519099490865808,2.250898885972121,18000
236,1,0.7,1,M_D_N,1.2170563940822812,1.1958804773944929,1.2382323107700695,2.2176168944930525,19000
237,1,0.7,1,M_D_N,1.2777297597458672,1.2469686389470132,1.3084908805447213,2.462651632365265,10000
